	0	1
508	0.75	[32, 5, 'softmax', 'softmax', 'softmax', 'sigmoid']
512	0.75	[32, 7, 'sigmoid', 'sigmoid', 'sigmoid', 'sigmoid']
703	0.75	[32, 7, 'tanh', 'softmax', 'softmax', 'softmax']
1261	0.75	[64, 5, 'softmax', 'tanh', 'softmax', 'softplus']
1951	0.75	[128, 5, 'tanh', 'softplus', 'softmax', 'softmax']
699	0.75	[32, 7, 'tanh', 'softmax', 'tanh', 'softmax']
539	0.75	[32, 7, 'sigmoid', 'softplus', 'tanh', 'softmax']
1267	0.75	[64, 5, 'softmax', 'softmax', 'sigmoid', 'softmax']
649	0.75	[32, 7, 'tanh', 'sigmoid', 'tanh', 'softplus']
648	0.75	[32, 7, 'tanh', 'sigmoid', 'tanh', 'sigmoid']
637	0.75	[32, 7, 'softplus', 'softmax', 'softmax', 'softplus']
1280	0.75	[64, 7, 'sigmoid', 'sigmoid', 'sigmoid', 'sigmoid']
567	0.75	[32, 7, 'sigmoid', 'softmax', 'softplus', 'softmax']
1285	0.75	[64, 7, 'sigmoid', 'sigmoid', 'softplus', 'softplus']
1284	0.75	[64, 7, 'sigmoid', 'sigmoid', 'softplus', 'sigmoid']
1283	0.75	[64, 7, 'sigmoid', 'sigmoid', 'sigmoid', 'softmax']
509	0.75	[32, 5, 'softmax', 'softmax', 'softmax', 'softplus']
737	0.75	[32, 7, 'softmax', 'tanh', 'sigmoid', 'softplus']
1141	0.75	[64, 5, 'softplus', 'softmax', 'softplus', 'softplus']
500	0.75	[32, 5, 'softmax', 'softmax', 'softplus', 'sigmoid']
1147	0.75	[64, 5, 'softplus', 'softmax', 'tanh', 'softmax']
1680	0.75	[128, 3, 'tanh', 'softplus', 'sigmoid', 'sigmoid']
1681	0.75	[128, 3, 'tanh', 'softplus', 'sigmoid', 'softplus']
1687	0.75	[128, 3, 'tanh', 'softplus', 'softplus', 'softmax']
1527	0.75	[64, 7, 'softmax', 'softmax', 'softplus', 'softmax']
1717	0.75	[128, 3, 'tanh', 'softmax', 'softplus', 'softplus']
1184	0.75	[64, 5, 'tanh', 'tanh', 'sigmoid', 'sigmoid']
884	0.75	[64, 3, 'softplus', 'softmax', 'softplus', 'sigmoid']
1201	0.75	[64, 5, 'tanh', 'softmax', 'sigmoid', 'softplus']
477	0.75	[32, 5, 'softmax', 'softplus', 'softmax', 'softplus']
1967	0.75	[128, 5, 'tanh', 'tanh', 'softmax', 'softmax']
1232	0.75	[64, 5, 'softmax', 'softplus', 'sigmoid', 'sigmoid']
1840	0.75	[128, 5, 'sigmoid', 'softmax', 'sigmoid', 'sigmoid']
1497	0.75	[64, 7, 'softmax', 'softplus', 'tanh', 'softplus']
749	0.75	[32, 7, 'softmax', 'tanh', 'softmax', 'softplus']
555	0.75	[32, 7, 'sigmoid', 'tanh', 'tanh', 'softmax']
1109	0.75	[64, 5, 'softplus', 'softplus', 'softplus', 'softplus']
1379	0.75	[64, 7, 'softplus', 'tanh', 'sigmoid', 'softmax']
2285	0.75	[128, 7, 'softmax', 'tanh', 'softmax', 'softplus']
2293	0.75	[128, 7, 'softmax', 'softmax', 'softplus', 'softplus']
1427	0.75	[64, 7, 'tanh', 'softplus', 'sigmoid', 'softmax']
1332	0.75	[64, 7, 'sigmoid', 'softmax', 'softplus', 'sigmoid']
2288	0.75	[128, 7, 'softmax', 'softmax', 'sigmoid', 'sigmoid']
1444	0.75	[64, 7, 'tanh', 'tanh', 'softplus', 'sigmoid']
1400	0.75	[64, 7, 'softplus', 'softmax', 'tanh', 'sigmoid']
1425	0.75	[64, 7, 'tanh', 'softplus', 'sigmoid', 'softplus']
203	0.75	[32, 3, 'softmax', 'sigmoid', 'tanh', 'softmax']
217	0.75	[32, 3, 'softmax', 'softplus', 'tanh', 'softplus']
1363	0.75	[64, 7, 'softplus', 'softplus', 'sigmoid', 'softmax']
1401	0.75	[64, 7, 'softplus', 'softmax', 'tanh', 'softplus']
2221	0.75	[128, 7, 'tanh', 'tanh', 'softmax', 'softplus']
2272	0.75	[128, 7, 'softmax', 'tanh', 'sigmoid', 'sigmoid']
1376	0.75	[64, 7, 'softplus', 'tanh', 'sigmoid', 'sigmoid']
1361	0.75	[64, 7, 'softplus', 'softplus', 'sigmoid', 'softplus']
1328	0.75	[64, 7, 'sigmoid', 'softmax', 'sigmoid', 'sigmoid']
2172	0.75	[128, 7, 'softplus', 'softmax', 'softmax', 'sigmoid']
2223	0.75	[128, 7, 'tanh', 'tanh', 'softmax', 'softmax']
1457	0.75	[64, 7, 'tanh', 'softmax', 'sigmoid', 'softplus']
1405	0.75	[64, 7, 'softplus', 'softmax', 'softmax', 'softplus']
2212	0.75	[128, 7, 'tanh', 'tanh', 'softplus', 'sigmoid']
1341	0.75	[64, 7, 'sigmoid', 'softmax', 'softmax', 'softplus']
1407	0.75	[64, 7, 'softplus', 'softmax', 'softmax', 'softmax']
2265	0.75	[128, 7, 'softmax', 'softplus', 'tanh', 'softplus']
1343	0.75	[64, 7, 'sigmoid', 'softmax', 'softmax', 'softmax']
1355	0.75	[64, 7, 'softplus', 'sigmoid', 'tanh', 'softmax']
720	0.749999996026357	[32, 7, 'softmax', 'softplus', 'sigmoid', 'sigmoid']
2020	0.749999996026357	[128, 5, 'softmax', 'tanh', 'softplus', 'sigmoid']
2217	0.749999996026357	[128, 7, 'tanh', 'tanh', 'tanh', 'softplus']
684	0.7499999920527141	[32, 7, 'tanh', 'tanh', 'softmax', 'sigmoid']
479	0.7499999920527141	[32, 5, 'softmax', 'softplus', 'softmax', 'softmax']
460	0.7499999920527141	[32, 5, 'softmax', 'sigmoid', 'softmax', 'sigmoid']
324	0.7499999920527141	[32, 5, 'softplus', 'sigmoid', 'softplus', 'sigmoid']
373	0.7499999920527141	[32, 5, 'softplus', 'softmax', 'softplus', 'softplus']
1565	0.7499999920527141	[128, 3, 'sigmoid', 'softplus', 'softmax', 'softplus']
1443	0.7499999920527141	[64, 7, 'tanh', 'tanh', 'sigmoid', 'softmax']
1195	0.7499999920527141	[64, 5, 'tanh', 'tanh', 'tanh', 'softmax']
1128	0.7499999920527141	[64, 5, 'softplus', 'tanh', 'tanh', 'sigmoid']
628	0.7499999920527141	[32, 7, 'softplus', 'softmax', 'softplus', 'sigmoid']
744	0.7499999920527141	[32, 7, 'softmax', 'tanh', 'tanh', 'sigmoid']
1507	0.7499999880790711	[64, 7, 'softmax', 'tanh', 'sigmoid', 'softmax']
1207	0.7499999880790711	[64, 5, 'tanh', 'softmax', 'softplus', 'softmax']
668	0.7499999880790711	[32, 7, 'tanh', 'softplus', 'softmax', 'sigmoid']
453	0.7499999880790711	[32, 5, 'softmax', 'sigmoid', 'softplus', 'softplus']
213	0.7499999880790711	[32, 3, 'softmax', 'softplus', 'softplus', 'softplus']
613	0.7499999880790711	[32, 7, 'softplus', 'tanh', 'softplus', 'softplus']
721	0.7499999880790711	[32, 7, 'softmax', 'softplus', 'sigmoid', 'softplus']
285	0.7499999880790711	[32, 5, 'sigmoid', 'softplus', 'softmax', 'softplus']
287	0.7499999880790711	[32, 5, 'sigmoid', 'softplus', 'softmax', 'softmax']
356	0.7499999880790711	[32, 5, 'softplus', 'tanh', 'softplus', 'sigmoid']
596	0.7499999880790711	[32, 7, 'softplus', 'softplus', 'softplus', 'sigmoid']
583	0.7499999880790711	[32, 7, 'softplus', 'sigmoid', 'softplus', 'softmax']
621	0.7499999880790711	[32, 7, 'softplus', 'tanh', 'softmax', 'softplus']
1993	0.7499999880790711	[128, 5, 'softmax', 'sigmoid', 'tanh', 'softplus']
2067	0.7499999880790711	[128, 7, 'sigmoid', 'softplus', 'sigmoid', 'softmax']
753	0.7499999880790711	[32, 7, 'softmax', 'softmax', 'sigmoid', 'softplus']
615	0.7499999880790711	[32, 7, 'softplus', 'tanh', 'softplus', 'softmax']
531	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'sigmoid', 'softmax']
1461	0.7333333412806193	[64, 7, 'tanh', 'softmax', 'softplus', 'softplus']
533	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'softplus', 'softplus']
528	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'sigmoid', 'sigmoid']
532	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'softplus', 'sigmoid']
1953	0.7333333412806193	[128, 5, 'tanh', 'tanh', 'sigmoid', 'softplus']
1161	0.7333333412806193	[64, 5, 'tanh', 'sigmoid', 'tanh', 'softplus']
529	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'sigmoid', 'softplus']
2249	0.7333333412806193	[128, 7, 'softmax', 'sigmoid', 'tanh', 'softplus']
1411	0.7333333412806193	[64, 7, 'tanh', 'sigmoid', 'sigmoid', 'softmax']
511	0.7333333412806193	[32, 5, 'softmax', 'softmax', 'softmax', 'softmax']
1961	0.7333333412806193	[128, 5, 'tanh', 'tanh', 'tanh', 'softplus']
2253	0.7333333412806193	[128, 7, 'softmax', 'sigmoid', 'softmax', 'softplus']
1145	0.7333333412806193	[64, 5, 'softplus', 'softmax', 'tanh', 'softplus']
687	0.7333333412806193	[32, 7, 'tanh', 'tanh', 'softmax', 'softmax']
1619	0.7333333412806193	[128, 3, 'softplus', 'softplus', 'sigmoid', 'softmax']
1784	0.7333333412806193	[128, 3, 'softmax', 'softmax', 'tanh', 'sigmoid']
199	0.7333333412806193	[32, 3, 'softmax', 'sigmoid', 'softplus', 'softmax']
2085	0.7333333412806193	[128, 7, 'sigmoid', 'tanh', 'softplus', 'softplus']
2101	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'softplus', 'softplus']
1547	0.7333333412806193	[128, 3, 'sigmoid', 'sigmoid', 'tanh', 'softmax']
1203	0.7333333412806193	[64, 5, 'tanh', 'softmax', 'sigmoid', 'softmax']
2107	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'tanh', 'softmax']
2103	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'softplus', 'softmax']
1144	0.7333333412806193	[64, 5, 'softplus', 'softmax', 'tanh', 'sigmoid']
193	0.7333333412806193	[32, 3, 'softmax', 'sigmoid', 'sigmoid', 'softplus']
1159	0.7333333412806193	[64, 5, 'tanh', 'sigmoid', 'softplus', 'softmax']
535	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'softplus', 'softmax']
352	0.7333333412806193	[32, 5, 'softplus', 'tanh', 'sigmoid', 'sigmoid']
659	0.7333333412806193	[32, 7, 'tanh', 'softplus', 'sigmoid', 'softmax']
625	0.7333333412806193	[32, 7, 'softplus', 'softmax', 'sigmoid', 'softplus']
577	0.7333333412806193	[32, 7, 'softplus', 'sigmoid', 'sigmoid', 'softplus']
1937	0.7333333412806193	[128, 5, 'tanh', 'softplus', 'sigmoid', 'softplus']
1672	0.7333333412806193	[128, 3, 'tanh', 'sigmoid', 'tanh', 'sigmoid']
2097	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'sigmoid', 'softplus']
1279	0.7333333412806193	[64, 5, 'softmax', 'softmax', 'softmax', 'softmax']
631	0.7333333412806193	[32, 7, 'softplus', 'softmax', 'softplus', 'softmax']
627	0.7333333412806193	[32, 7, 'softplus', 'softmax', 'sigmoid', 'softmax']
2244	0.7333333412806193	[128, 7, 'softmax', 'sigmoid', 'softplus', 'sigmoid']
2243	0.7333333412806193	[128, 7, 'softmax', 'sigmoid', 'sigmoid', 'softmax']
588	0.7333333412806193	[32, 7, 'softplus', 'sigmoid', 'softmax', 'sigmoid']
1685	0.7333333412806193	[128, 3, 'tanh', 'softplus', 'softplus', 'softplus']
1939	0.7333333412806193	[128, 5, 'tanh', 'softplus', 'sigmoid', 'softmax']
2093	0.7333333412806193	[128, 7, 'sigmoid', 'tanh', 'softmax', 'softplus']
2095	0.7333333412806193	[128, 7, 'sigmoid', 'tanh', 'softmax', 'softmax']
623	0.7333333412806193	[32, 7, 'softplus', 'tanh', 'softmax', 'softmax']
620	0.7333333412806193	[32, 7, 'softplus', 'tanh', 'softmax', 'sigmoid']
619	0.7333333412806193	[32, 7, 'softplus', 'tanh', 'tanh', 'softmax']
602	0.7333333412806193	[32, 7, 'softplus', 'softplus', 'tanh', 'tanh']
2096	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'sigmoid', 'sigmoid']
1481	0.7333333412806193	[64, 7, 'softmax', 'sigmoid', 'tanh', 'softplus']
605	0.7333333412806193	[32, 7, 'softplus', 'softplus', 'softmax', 'softplus']
1719	0.7333333412806193	[128, 3, 'tanh', 'softmax', 'softplus', 'softmax']
575	0.7333333412806193	[32, 7, 'sigmoid', 'softmax', 'softmax', 'softmax']
573	0.7333333412806193	[32, 7, 'sigmoid', 'softmax', 'softmax', 'softplus']
540	0.7333333412806193	[32, 7, 'sigmoid', 'softplus', 'softmax', 'sigmoid']
81	0.7333333412806193	[32, 3, 'softplus', 'softplus', 'sigmoid', 'softplus']
657	0.7333333412806193	[32, 7, 'tanh', 'softplus', 'sigmoid', 'softplus']
1165	0.7333333412806193	[64, 5, 'tanh', 'sigmoid', 'softmax', 'softplus']
1531	0.7333333412806193	[64, 7, 'softmax', 'softmax', 'tanh', 'softmax']
2090	0.7333333412806193	[128, 7, 'sigmoid', 'tanh', 'tanh', 'tanh']
656	0.7333333412806193	[32, 7, 'tanh', 'softplus', 'sigmoid', 'sigmoid']
1648	0.7333333412806193	[128, 3, 'softplus', 'softmax', 'sigmoid', 'sigmoid']
1947	0.7333333412806193	[128, 5, 'tanh', 'softplus', 'tanh', 'softmax']
653	0.7333333412806193	[32, 7, 'tanh', 'sigmoid', 'softmax', 'softplus']
696	0.7333333412806193	[32, 7, 'tanh', 'softmax', 'tanh', 'sigmoid']
1560	0.7333333412806193	[128, 3, 'sigmoid', 'softplus', 'tanh', 'sigmoid']
1944	0.7333333412806193	[128, 5, 'tanh', 'softplus', 'tanh', 'sigmoid']
639	0.7333333412806193	[32, 7, 'softplus', 'softmax', 'softmax', 'softmax']
1273	0.7333333412806193	[64, 5, 'softmax', 'softmax', 'tanh', 'softplus']
1652	0.7333333412806193	[128, 3, 'softplus', 'softmax', 'softplus', 'sigmoid']
1653	0.7333333412806193	[128, 3, 'softplus', 'softmax', 'softplus', 'softplus']
1943	0.7333333412806193	[128, 5, 'tanh', 'softplus', 'softplus', 'softmax']
223	0.7333333412806193	[32, 3, 'softmax', 'softplus', 'softmax', 'softmax']
2092	0.7333333412806193	[128, 7, 'sigmoid', 'tanh', 'softmax', 'sigmoid']
1403	0.7333333412806193	[64, 7, 'softplus', 'softmax', 'tanh', 'softmax']
1851	0.7333333412806193	[128, 5, 'sigmoid', 'softmax', 'tanh', 'softmax']
1524	0.7333333412806193	[64, 7, 'softmax', 'softmax', 'softplus', 'sigmoid']
2247	0.7333333412806193	[128, 7, 'softmax', 'sigmoid', 'softplus', 'softmax']
2109	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'softmax', 'softplus']
1715	0.7333333412806193	[128, 3, 'tanh', 'softmax', 'sigmoid', 'softmax']
1345	0.7333333412806193	[64, 7, 'softplus', 'sigmoid', 'sigmoid', 'softplus']
364	0.7333333412806193	[32, 5, 'softplus', 'tanh', 'softmax', 'sigmoid']
2289	0.7333333412806193	[128, 7, 'softmax', 'softmax', 'sigmoid', 'softplus']
1384	0.7333333412806193	[64, 7, 'softplus', 'tanh', 'tanh', 'sigmoid']
1569	0.7333333412806193	[128, 3, 'sigmoid', 'tanh', 'sigmoid', 'softplus']
2007	0.7333333412806193	[128, 5, 'softmax', 'softplus', 'softplus', 'softmax']
2056	0.7333333412806193	[128, 7, 'sigmoid', 'sigmoid', 'tanh', 'sigmoid']
1396	0.7333333412806193	[64, 7, 'softplus', 'softmax', 'softplus', 'sigmoid']
1224	0.7333333412806193	[64, 5, 'softmax', 'sigmoid', 'tanh', 'sigmoid']
1424	0.7333333412806193	[64, 7, 'tanh', 'softplus', 'sigmoid', 'sigmoid']
2196	0.7333333412806193	[128, 7, 'tanh', 'softplus', 'softplus', 'sigmoid']
2200	0.7333333412806193	[128, 7, 'tanh', 'softplus', 'tanh', 'sigmoid']
1817	0.7333333412806193	[128, 5, 'sigmoid', 'softplus', 'tanh', 'softplus']
363	0.7333333412806193	[32, 5, 'softplus', 'tanh', 'tanh', 'softmax']
1344	0.7333333412806193	[64, 7, 'softplus', 'sigmoid', 'sigmoid', 'sigmoid']
2057	0.7333333412806193	[128, 7, 'sigmoid', 'sigmoid', 'tanh', 'softplus']
1304	0.7333333412806193	[64, 7, 'sigmoid', 'softplus', 'tanh', 'sigmoid']
1816	0.7333333412806193	[128, 5, 'sigmoid', 'softplus', 'tanh', 'sigmoid']
2273	0.7333333412806193	[128, 7, 'softmax', 'tanh', 'sigmoid', 'softplus']
2059	0.7333333412806193	[128, 7, 'sigmoid', 'sigmoid', 'tanh', 'softmax']
1815	0.7333333412806193	[128, 5, 'sigmoid', 'softplus', 'softplus', 'softmax']
2269	0.7333333412806193	[128, 7, 'softmax', 'softplus', 'softmax', 'softplus']
736	0.7333333412806193	[32, 7, 'softmax', 'tanh', 'sigmoid', 'sigmoid']
1082	0.7333333412806193	[64, 5, 'sigmoid', 'softmax', 'tanh', 'tanh']
325	0.7333333412806193	[32, 5, 'softplus', 'sigmoid', 'softplus', 'softplus']
733	0.7333333412806193	[32, 7, 'softmax', 'softplus', 'softmax', 'softplus']
1825	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'sigmoid', 'softplus']
1248	0.7333333412806193	[64, 5, 'softmax', 'tanh', 'sigmoid', 'sigmoid']
1839	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'softmax', 'softmax']
2039	0.7333333412806193	[128, 5, 'softmax', 'softmax', 'softplus', 'softmax']
2037	0.7333333412806193	[128, 5, 'softmax', 'softmax', 'softplus', 'softplus']
2036	0.7333333412806193	[128, 5, 'softmax', 'softmax', 'softplus', 'sigmoid']
1838	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'softmax', 'tanh']
1837	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'softmax', 'softplus']
1319	0.7333333412806193	[64, 7, 'sigmoid', 'tanh', 'softplus', 'softmax']
1564	0.7333333412806193	[128, 3, 'sigmoid', 'softplus', 'softmax', 'sigmoid']
2032	0.7333333412806193	[128, 5, 'softmax', 'softmax', 'sigmoid', 'sigmoid']
2031	0.7333333412806193	[128, 5, 'softmax', 'tanh', 'softmax', 'softmax']
367	0.7333333412806193	[32, 5, 'softplus', 'tanh', 'softmax', 'softmax']
760	0.7333333412806193	[32, 7, 'softmax', 'softmax', 'tanh', 'sigmoid']
757	0.7333333412806193	[32, 7, 'softmax', 'softmax', 'softplus', 'softplus']
1835	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'tanh', 'softmax']
1831	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'softplus', 'softmax']
1393	0.7333333412806193	[64, 7, 'softplus', 'softmax', 'sigmoid', 'softplus']
1567	0.7333333412806193	[128, 3, 'sigmoid', 'softplus', 'softmax', 'softmax']
2015	0.7333333412806193	[128, 5, 'softmax', 'softplus', 'softmax', 'softmax']
1827	0.7333333412806193	[128, 5, 'sigmoid', 'tanh', 'sigmoid', 'softmax']
1472	0.7333333412806193	[64, 7, 'softmax', 'sigmoid', 'sigmoid', 'sigmoid']
1221	0.7333333412806193	[64, 5, 'softmax', 'sigmoid', 'softplus', 'softplus']
1327	0.7333333412806193	[64, 7, 'sigmoid', 'tanh', 'softmax', 'softmax']
437	0.7333333412806193	[32, 5, 'tanh', 'softmax', 'softplus', 'softplus']
1452	0.7333333412806193	[64, 7, 'tanh', 'tanh', 'softmax', 'sigmoid']
708	0.7333333412806193	[32, 7, 'softmax', 'sigmoid', 'softplus', 'sigmoid']
297	0.7333333412806193	[32, 5, 'sigmoid', 'tanh', 'tanh', 'softplus']
296	0.7333333412806193	[32, 5, 'sigmoid', 'tanh', 'tanh', 'sigmoid']
1453	0.7333333412806193	[64, 7, 'tanh', 'tanh', 'softmax', 'softplus']
1455	0.7333333412806193	[64, 7, 'tanh', 'tanh', 'softmax', 'softmax']
289	0.7333333412806193	[32, 5, 'sigmoid', 'tanh', 'sigmoid', 'softplus']
1367	0.7333333412806193	[64, 7, 'softplus', 'softplus', 'softplus', 'softmax']
284	0.7333333412806193	[32, 5, 'sigmoid', 'softplus', 'softmax', 'sigmoid']
283	0.7333333412806193	[32, 5, 'sigmoid', 'softplus', 'tanh', 'softmax']
704	0.7333333412806193	[32, 7, 'softmax', 'sigmoid', 'sigmoid', 'sigmoid']
2211	0.7333333412806193	[128, 7, 'tanh', 'tanh', 'sigmoid', 'softmax']
1512	0.7333333412806193	[64, 7, 'softmax', 'tanh', 'tanh', 'sigmoid']
701	0.7333333412806193	[32, 7, 'tanh', 'softmax', 'softmax', 'softplus']
2161	0.7333333412806193	[128, 7, 'softplus', 'softmax', 'sigmoid', 'softplus']
1592	0.7333333412806193	[128, 3, 'sigmoid', 'softmax', 'tanh', 'sigmoid']
1133	0.7333333412806193	[64, 5, 'softplus', 'tanh', 'softmax', 'softplus']
1244	0.7333333412806193	[64, 5, 'softmax', 'softplus', 'softmax', 'sigmoid']
2111	0.7333333412806193	[128, 7, 'sigmoid', 'softmax', 'softmax', 'softmax']
1847	0.7333333412806193	[128, 5, 'sigmoid', 'softmax', 'softplus', 'softmax']
697	0.7333333412806193	[32, 7, 'tanh', 'softmax', 'tanh', 'softplus']
1137	0.7333333412806193	[64, 5, 'softplus', 'softmax', 'sigmoid', 'softplus']
709	0.7333333412806193	[32, 7, 'softmax', 'sigmoid', 'softplus', 'softplus']
299	0.7333333412806193	[32, 5, 'sigmoid', 'tanh', 'tanh', 'softmax']
1489	0.7333333412806193	[64, 7, 'softmax', 'softplus', 'sigmoid', 'softplus']
448	0.7333333412806193	[32, 5, 'softmax', 'sigmoid', 'sigmoid', 'sigmoid']
1991	0.7333333412806193	[128, 5, 'softmax', 'sigmoid', 'softplus', 'softmax']
2299	0.7333333412806193	[128, 7, 'softmax', 'softmax', 'tanh', 'softmax']
2131	0.7333333412806193	[128, 7, 'softplus', 'softplus', 'sigmoid', 'softmax']
360	0.7333333412806193	[32, 5, 'softplus', 'tanh', 'tanh', 'sigmoid']
1317	0.7333333412806193	[64, 7, 'sigmoid', 'tanh', 'softplus', 'softplus']
1561	0.7333333412806193	[128, 3, 'sigmoid', 'softplus', 'tanh', 'softplus']
1040	0.7333333412806193	[64, 5, 'sigmoid', 'softplus', 'sigmoid', 'sigmoid']
1812	0.7333333412806193	[128, 5, 'sigmoid', 'softplus', 'softplus', 'sigmoid']
729	0.7333333412806193	[32, 7, 'softmax', 'softplus', 'tanh', 'softplus']
1811	0.7333333412806193	[128, 5, 'sigmoid', 'softplus', 'sigmoid', 'softmax']
2208	0.7333333412806193	[128, 7, 'tanh', 'tanh', 'sigmoid', 'sigmoid']
1035	0.7333333412806193	[64, 5, 'sigmoid', 'sigmoid', 'tanh', 'softmax']
1803	0.7333333412806193	[128, 5, 'sigmoid', 'sigmoid', 'tanh', 'softmax']
1033	0.7333333412806193	[64, 5, 'sigmoid', 'sigmoid', 'tanh', 'softplus']
1801	0.7333333412806193	[128, 5, 'sigmoid', 'sigmoid', 'tanh', 'softplus']
1032	0.7333333412806193	[64, 5, 'sigmoid', 'sigmoid', 'tanh', 'sigmoid']
716	0.7333333412806193	[32, 7, 'softmax', 'sigmoid', 'softmax', 'sigmoid']
2301	0.7333333412806193	[128, 7, 'softmax', 'softmax', 'softmax', 'softplus']
1800	0.7333333412806193	[128, 5, 'sigmoid', 'sigmoid', 'tanh', 'sigmoid']
1099	0.7333333412806193	[64, 5, 'softplus', 'sigmoid', 'tanh', 'softmax']
2216	0.7333333373069764	[128, 7, 'tanh', 'tanh', 'tanh', 'sigmoid']
1872	0.7333333333333333	[128, 5, 'softplus', 'softplus', 'sigmoid', 'sigmoid']
2160	0.7333333333333333	[128, 7, 'softplus', 'softmax', 'sigmoid', 'sigmoid']
1235	0.7333333333333333	[64, 5, 'softmax', 'softplus', 'sigmoid', 'softmax']
1499	0.7333333333333333	[64, 7, 'softmax', 'softplus', 'tanh', 'softmax']
652	0.7333333333333333	[32, 7, 'tanh', 'sigmoid', 'softmax', 'sigmoid']
207	0.7333333333333333	[32, 3, 'softmax', 'sigmoid', 'softmax', 'softmax']
200	0.7333333333333333	[32, 3, 'softmax', 'sigmoid', 'tanh', 'sigmoid']
1515	0.7333333333333333	[64, 7, 'softmax', 'tanh', 'tanh', 'softmax']
692	0.7333333333333333	[32, 7, 'tanh', 'softmax', 'softplus', 'sigmoid']
691	0.7333333333333333	[32, 7, 'tanh', 'softmax', 'sigmoid', 'softmax']
1265	0.7333333333333333	[64, 5, 'softmax', 'softmax', 'sigmoid', 'softplus']
1199	0.7333333333333333	[64, 5, 'tanh', 'tanh', 'softmax', 'softmax']
664	0.7333333333333333	[32, 7, 'tanh', 'softplus', 'tanh', 'sigmoid']
651	0.7333333333333333	[32, 7, 'tanh', 'sigmoid', 'tanh', 'softmax']
1873	0.7333333333333333	[128, 5, 'softplus', 'softplus', 'sigmoid', 'softplus']
1191	0.7333333333333333	[64, 5, 'tanh', 'tanh', 'softplus', 'softmax']
1187	0.7333333333333333	[64, 5, 'tanh', 'tanh', 'sigmoid', 'softmax']
1185	0.7333333333333333	[64, 5, 'tanh', 'tanh', 'sigmoid', 'softplus']
1505	0.7333333333333333	[64, 7, 'softmax', 'tanh', 'sigmoid', 'softplus']
1233	0.7333333333333333	[64, 5, 'softmax', 'softplus', 'sigmoid', 'softplus']
1875	0.7333333333333333	[128, 5, 'softplus', 'softplus', 'sigmoid', 'softmax']
700	0.7333333333333333	[32, 7, 'tanh', 'softmax', 'softmax', 'sigmoid']
2164	0.7333333333333333	[128, 7, 'softplus', 'softmax', 'softplus', 'sigmoid']
1713	0.7333333333333333	[128, 3, 'tanh', 'softmax', 'sigmoid', 'softplus']
1168	0.7333333333333333	[64, 5, 'tanh', 'softplus', 'sigmoid', 'sigmoid']
1045	0.7333333333333333	[64, 5, 'sigmoid', 'softplus', 'softplus', 'softplus']
1941	0.7333333333333333	[128, 5, 'tanh', 'softplus', 'softplus', 'softplus']
1529	0.7333333333333333	[64, 7, 'softmax', 'softmax', 'tanh', 'softplus']
559	0.7333333333333333	[32, 7, 'sigmoid', 'tanh', 'softmax', 'softmax']
557	0.7333333333333333	[32, 7, 'sigmoid', 'tanh', 'softmax', 'softplus']
556	0.7333333333333333	[32, 7, 'sigmoid', 'tanh', 'softmax', 'sigmoid']
1436	0.7333333333333333	[64, 7, 'tanh', 'softplus', 'softmax', 'sigmoid']
553	0.7333333333333333	[32, 7, 'sigmoid', 'tanh', 'tanh', 'softplus']
552	0.7333333333333333	[32, 7, 'sigmoid', 'tanh', 'tanh', 'sigmoid']
551	0.7333333333333333	[32, 7, 'sigmoid', 'tanh', 'softplus', 'softmax']
1296	0.7333333333333333	[64, 7, 'sigmoid', 'softplus', 'sigmoid', 'sigmoid']
1297	0.7333333333333333	[64, 7, 'sigmoid', 'softplus', 'sigmoid', 'softplus']
303	0.7333333333333333	[32, 5, 'sigmoid', 'tanh', 'softmax', 'softmax']
541	0.7333333333333333	[32, 7, 'sigmoid', 'softplus', 'softmax', 'softplus']
1988	0.7333333333333333	[128, 5, 'softmax', 'sigmoid', 'softplus', 'sigmoid']
2248	0.7333333333333333	[128, 7, 'softmax', 'sigmoid', 'tanh', 'sigmoid']
537	0.7333333333333333	[32, 7, 'sigmoid', 'softplus', 'tanh', 'softplus']
308	0.7333333333333333	[32, 5, 'sigmoid', 'softmax', 'softplus', 'sigmoid']
2284	0.7333333333333333	[128, 7, 'softmax', 'tanh', 'softmax', 'sigmoid']
